country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
CA,itunes_connect,Health & Fitness,1,1490078804,"ShutEye®: Sleep Tracker, Sound",1693552461,Enerjoy Pte. Ltd.,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/eb/b6/37/ebb63723-6a5d-38b8-4d84-634d37094a31/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/2a/9f/b1/2a9fb188-7e2a-b49d-c799-79562ca92e95/7efda7a5-a806-4635-96a3-73cbca2ab8cc_1.png/1242x2688bb.png,2024-02-01T00:00:00,25
CA,itunes_connect,Games,1,6476937838,Plug Games,947764447,Innovative Developers LTD,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/a6/07/88/a607882c-5de4-a461-0fed-0242ebce876e/AppIcon-0-0-1x_U007epad-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/94/cd/da/94cddaa1-6ae7-6335-918d-dce731bbc1a3/6918a0cd-fb72-4cc0-b553-b5fac62297f1_55-1.png/1242x2208bb.png,,0
CA,itunes_connect,Finance,1,407597290,RBC Mobile,407597293,Royal Bank of Canada,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/ed/dc/a7/eddca785-c57b-6f74-c6a7-9e63f0f20fc6/AppIcon-0-0-1x_U007emarketing-0-9-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/98/97/63/989763e2-9438-fb12-ac78-b00fe5aca02f/0a65d08f-46e9-459c-acfd-e3e3b9c528a8_1_-_Dashboard_-_iPhone_X_-_EN.jpg/1242x2688bb.png,2024-02-07T00:00:00,11
CA,itunes_connect,Entertainment,1,835599320,TikTok,1322881000,TikTok Ltd.,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/79/92/f3/7992f3f8-ffd4-b5d1-c305-6130c5acc93e/AppIcon_TikTok-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource116/v4/63/d2/77/63d2773b-4f61-65dc-8a24-00765fc3c347/441e43e3-89b2-4c48-8ebc-c5df7d15a31d_STEM_iOS_2688.png/1242x2688bb.png,2024-02-07T00:00:00,52
CA,itunes_connect,Education,1,570060128,Duolingo - Language Lessons,570060151,Duolingo,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/8e/84/30/8e84306d-88e8-1c9d-9e3c-e602165d9526/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource116/v4/e0/36/6b/e0366b23-f9c7-f884-6ee9-fdec1f7e3ff8/0896ed4a-6915-49a1-b7f7-5a26b8e56c6d_en_iphone6.5_screen-nofree_1.png/1242x2688bb.png,2024-02-13T00:00:00,59
CA,itunes_connect,Book,1,379693831,Audible: Audio Entertainment,379693834,"Audible, Inc.",https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/74/fd/f5/74fdf541-7a3f-80ff-217a-1ba2a34dda8d/AppIcon-0-1x_U007emarketing-0-0-0-7-0-0-85-220-0.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/8a/87/92/8a879246-55fe-fa80-ce66-919a534bcec9/56fe0c34-425b-43c8-bd58-ce28b16664e0_iPhone__U00286.5-inch_U0029_-_01.png/1284x2778bb.png,2024-02-14T00:00:00,49
CA,itunes_connect,Medical,1,1294926209,Maple – Online Doctors 24/7,1182347552,Maple Corporation,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/19/7a/ec/197aecdc-4a4e-f9d8-114e-1dafa88ee2e1/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/71/97/28/71972817-d1f8-48ba-17f0-4839b56cf5e2/0c48c9a1-1bcb-4c07-b146-4b5fcc9518d9_0485_APPLE_Apps_Watch_r2_6.5-Scr_1284x2778_1.png/1284x2778bb.png,2023-11-15T00:00:00,5
CA,itunes_connect,Magazine & Newspapers,1,1209815023,Speechify Text to Speech Audio,1263322875,Speechify Inc.,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/b0/04/d4/b004d4c8-dd17-1454-5d81-96aeb36fe909/AppIcon-0-0-1x_U007epad-0-0-0-0-0-0-sRGB-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource116/v4/b7/0b/c0/b70bc0fe-02d8-938c-7a2d-4a874fd0dde8/0f2152c7-f32e-4e72-ac3f-3433ccb4092a_1.png/1284x2778bb.png,2024-02-14T00:00:00,52
CA,itunes_connect,Food & Drink,1,1528598899,Booster Rewards,1189386083,Booster Juice,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/19/ad/db/19addb88-2ad7-a027-c8d8-de474eb3e09f/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource116/v4/21/5d/28/215d2810-f683-b3cb-291a-d38e931483c0/0d8a0f02-0636-4513-adbd-e3cb63820eb1_01_iphone_Xs_welcome.png/1242x2688bb.png,2023-09-12T00:00:00,2
CA,itunes_connect,Shopping,1,1641486558,Temu: Shop Like a Billionaire,1641486560,Temu,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/f8/1f/2f/f81f2f87-b6de-e7cd-7d1f-1e2b6c9baa1a/AppIcon-1x_U007emarketing-0-7-0-0-P3-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource116/v4/3b/63/19/3b6319c5-d18d-6684-93fd-a19cb742641c/5c71b75c-8e3d-4ef4-8506-da1e700599d6_e3406a27-a9b4-402a-9afb-e223381dc5e1.jpg/1284x2778bb.png,2024-02-07T00:00:00,97
CA,itunes_connect,Developer Tools,1,899247664,TestFlight,284417353,Apple,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/af/07/a3/af07a310-cb85-713f-2cb1-7b9adb3c14b1/AppIcon-1x_U007emarketing-0-7-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/9b/af/d1/9bafd1f3-dcb4-b18b-bf23-7be835131e66/contsched.vmyjclbi.png/1242x2688bb.png,2024-02-08T00:00:00,6
CA,itunes_connect,Graphics & Design,1,1630366866,DaVinci - AI Photo Generator,1619331387,HUBX,https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/cb/06/a7/cb06a76d-b3b3-9374-babd-b5a0ac3d0775/AppIcon-0-0-1x_U007emarketing-0-7-0-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/ed/a0/9e/eda09e2a-d215-ed3b-7ef1-9fbb0ff1e797/1ad7c409-95d1-4c57-ae73-8fd164c35eb8_IOS_6.5_-_V1.1.jpg/1242x2688bb.png,2024-01-18T00:00:00,27
CA,itunes_connect,Kids,1,1285713171,Messenger Kids,284882218,"Meta Platforms, Inc.",https://is1-ssl.mzstatic.com/image/thumb/Purple116/v4/a4/61/f0/a461f011-e735-4803-c225-a49b076a80ab/icon-0-0-1x_U007emarketing-0-7-0-85-220.png/1024x1024bb.png,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/3e/9c/c3/3e9cc33c-ceea-dba1-9d85-20bde989563d/a36ea423-d19a-4d3e-873c-6020ab1e93d5_MK_Apple_6.5inch_1.jpg/1284x2778bb.png,2024-02-08T00:00:00,17
